sample,species,call_type,start,end,aug_method
TN039B_00045809_20241125T232800_16kHz_3120_3150(2)_stretch_31c20aa2.wav,Masked Owl,chattering,13.45,15.02,stretch
TN039B_00045809_20241125T232800_16kHz_3120_3150(3)_pitch_d8cf11be.wav,Masked Owl,chattering,15.54,17.59,pitch
TN039B_00045809_20241125T232800_16kHz_3120_3150(3)_pitch_8c86485f.wav,Masked Owl,chattering,15.54,17.59,pitch
TN039B_00045809_20241125T232800_16kHz_3120_3150(3)_noise_ef79ff4f.wav,Masked Owl,chattering,15.54,17.59,noise
TN039B_00045809_20241125T232800_16kHz_3120_3150(3)_noise_5e44b424.wav,Masked Owl,chattering,15.54,17.59,noise
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_pitch_f551fd34.wav,Masked Owl,chattering,18.31,20.02,pitch
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_pitch_c6f924ad.wav,Masked Owl,chattering,18.31,20.02,pitch
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_pitch_72c27495.wav,Masked Owl,chattering,18.31,20.02,pitch
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_pitch_a5c1b4b3.wav,Masked Owl,chattering,18.31,20.02,pitch
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_noise_e044ad7f.wav,Masked Owl,chattering,18.31,20.02,noise
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_noise_a6788a09.wav,Masked Owl,chattering,18.31,20.02,noise
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_stretch_bf786d82.wav,Masked Owl,chattering,18.31,20.02,stretch
TN039B_00045809_20241125T232800_16kHz_3120_3150(4)_stretch_c34b7bd9.wav,Masked Owl,chattering,18.31,20.02,stretch
TN039B_00045809_20241125T232800_16kHz_3120_3150(5)_stretch_d9d1abfb.wav,Masked Owl,chattering,25.02,26.7,stretch
TN039B_00045809_20241125T232800_16kHz_3120_3150(6)_pitch_c25a9f7c.wav,Masked Owl,chattering,27.63,29.75,pitch
TN039B_00045809_20241125T232800_16kHz_3120_3150(6)_stretch_8cadea72.wav,Masked Owl,chattering,27.63,29.75,stretch
TN039B_00045809_20241125T232800_16kHz_3120_3150(6)_stretch_e0359048.wav,Masked Owl,chattering,27.63,29.75,stretch
TN039B_00045809_20241125T232800_16kHz_3180_3210_pitch_48f8924d.wav,Masked Owl,chattering,17.54,19.37,pitch
TN039B_00045809_20241125T232800_16kHz_3180_3210_pitch_afef7c42.wav,Masked Owl,chattering,17.54,19.37,pitch
TN039B_00045809_20241125T232800_16kHz_3180_3210_stretch_e1a6b0b6.wav,Masked Owl,chattering,17.54,19.37,stretch
TN039B_00045809_20241125T232800_16kHz_3180_3210_stretch_418cfb6d.wav,Masked Owl,chattering,17.54,19.37,stretch
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_pitch_56bcab47.wav,Masked Owl,chattering,19.68,21.59,pitch
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_pitch_324ecf2e.wav,Masked Owl,chattering,19.68,21.59,pitch
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_noise_f302564a.wav,Masked Owl,chattering,19.68,21.59,noise
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_noise_bcaa3aa4.wav,Masked Owl,chattering,19.68,21.59,noise
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_noise_abc4ff08.wav,Masked Owl,chattering,19.68,21.59,noise
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_noise_a8000ffe.wav,Masked Owl,chattering,19.68,21.59,noise
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_noise_e18fb815.wav,Masked Owl,chattering,19.68,21.59,noise
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_stretch_0f1a6459.wav,Masked Owl,chattering,19.68,21.59,stretch
TN039B_00045809_20241125T232800_16kHz_3180_3210(1)_stretch_e6ceca4b.wav,Masked Owl,chattering,19.68,21.59,stretch
TN039B_00045809_20241125T232800_16kHz_3210_3240_pitch_53f3f065.wav,Masked Owl,chattering,6.58,8.39,pitch
TN039B_00045809_20241125T232800_16kHz_3210_3240_stretch_b16dcb2f.wav,Masked Owl,chattering,6.58,8.39,stretch
TN039B_00045809_20241125T232800_16kHz_3210_3240(1)_pitch_4a1568b9.wav,Masked Owl,chattering,8.47,10.57,pitch
TN039B_00045809_20241125T232800_16kHz_3210_3240(1)_pitch_e38dafa1.wav,Masked Owl,chattering,8.47,10.57,pitch
TN039B_00045809_20241125T232800_16kHz_3210_3240(1)_pitch_842f8a9f.wav,Masked Owl,chattering,8.47,10.57,pitch
TN039B_00045809_20241125T232800_16kHz_3210_3240(1)_pitch_be08f71b.wav,Masked Owl,chattering,8.47,10.57,pitch
TN039B_00045809_20241125T232800_16kHz_3210_3240(1)_noise_3e821e00.wav,Masked Owl,chattering,8.47,10.57,noise
TN039B_00045809_20241125T232800_16kHz_3210_3240(1)_stretch_0ecdfdb0.wav,Masked Owl,chattering,8.47,10.57,stretch
TN039B_00045809_20241125T232800_16kHz_3210_3240(1)_stretch_d0437d29.wav,Masked Owl,chattering,8.47,10.57,stretch
TN039B_00045809_20241125T232800_16kHz_3300_3330_pitch_9b7dc138.wav,Masked Owl,chattering,8.39,13.0,pitch
TN039B_00045809_20241125T232800_16kHz_3300_3330_noise_15738650.wav,Masked Owl,chattering,8.39,13.0,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330_noise_25335dce.wav,Masked Owl,chattering,8.39,13.0,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330_noise_fc1da3f0.wav,Masked Owl,chattering,8.39,13.0,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330_noise_1d13131d.wav,Masked Owl,chattering,8.39,13.0,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330_noise_4de8bd36.wav,Masked Owl,chattering,8.39,13.0,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330(1)_pitch_d1e7a6ea.wav,Masked Owl,chattering,25.23,26.71,pitch
TN039B_00045809_20241125T232800_16kHz_3300_3330(1)_pitch_38b56fa4.wav,Masked Owl,chattering,25.23,26.71,pitch
TN039B_00045809_20241125T232800_16kHz_3300_3330(2)_pitch_fe1ae8b6.wav,Masked Owl,chattering,28.09,29.76,pitch
TN039B_00045809_20241125T232800_16kHz_3300_3330(2)_noise_c95d2e59.wav,Masked Owl,chattering,28.09,29.76,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330(2)_noise_a78ad625.wav,Masked Owl,chattering,28.09,29.76,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330(2)_noise_1c0949ce.wav,Masked Owl,chattering,28.09,29.76,noise
TN039B_00045809_20241125T232800_16kHz_3300_3330(2)_stretch_515e7dec.wav,Masked Owl,chattering,28.09,29.76,stretch
TN039B_00045809_20241125T232800_16kHz_3300_3330(2)_stretch_a9c7f9e6.wav,Masked Owl,chattering,28.09,29.76,stretch
TN039B_00045809_20241125T232800_16kHz_3330_3360_pitch_3827acec.wav,Masked Owl,chattering,13.38,15.17,pitch
TN039B_00045809_20241125T232800_16kHz_3330_3360_pitch_6db78f80.wav,Masked Owl,chattering,13.38,15.17,pitch
TN039B_00045809_20241125T232800_16kHz_3330_3360_pitch_8ec5dc54.wav,Masked Owl,chattering,13.38,15.17,pitch
TN039B_00045809_20241125T232800_16kHz_3330_3360_pitch_8302d475.wav,Masked Owl,chattering,13.38,15.17,pitch
TN039B_00045809_20241125T232800_16kHz_3330_3360_noise_cf08e7d3.wav,Masked Owl,chattering,13.38,15.17,noise
TN039B_00045809_20241125T232800_16kHz_3330_3360_noise_9e19a99e.wav,Masked Owl,chattering,13.38,15.17,noise
TN039B_00045809_20241125T232800_16kHz_3330_3360_stretch_5a4a2e69.wav,Masked Owl,chattering,13.38,15.17,stretch
TN039B_00045809_20241125T232800_16kHz_3330_3360_stretch_71387848.wav,Masked Owl,chattering,13.38,15.17,stretch
TN039B_00045809_20241125T232800_16kHz_3390_3420_pitch_b5f96f19.wav,Masked Owl,chattering,20.87,22.82,pitch
TN039B_00045809_20241125T232800_16kHz_3390_3420_stretch_d26da42d.wav,Masked Owl,chattering,20.87,22.82,stretch
TN039B_00045809_20241125T232800_16kHz_3390_3420(1)_pitch_8488028b.wav,Masked Owl,chattering,23.89,25.58,pitch
TN039B_00045809_20241125T232800_16kHz_3390_3420(1)_pitch_140d04ba.wav,Masked Owl,chattering,23.89,25.58,pitch
TN039B_00045809_20241125T232800_16kHz_3390_3420(1)_pitch_b450f01f.wav,Masked Owl,chattering,23.89,25.58,pitch
TN039B_00045809_20241125T232800_16kHz_3390_3420(1)_stretch_00443391.wav,Masked Owl,chattering,23.89,25.58,stretch
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_pitch_d07ae038.wav,Masked Owl,chattering,25.89,27.76,pitch
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_pitch_88c5dbad.wav,Masked Owl,chattering,25.89,27.76,pitch
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_pitch_d1f17081.wav,Masked Owl,chattering,25.89,27.76,pitch
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_noise_6d7d143a.wav,Masked Owl,chattering,25.89,27.76,noise
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_noise_142ccade.wav,Masked Owl,chattering,25.89,27.76,noise
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_noise_96b31d91.wav,Masked Owl,chattering,25.89,27.76,noise
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_noise_9c439f12.wav,Masked Owl,chattering,25.89,27.76,noise
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_noise_b217d217.wav,Masked Owl,chattering,25.89,27.76,noise
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_noise_c6e0677b.wav,Masked Owl,chattering,25.89,27.76,noise
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_stretch_6a5ababa.wav,Masked Owl,chattering,25.89,27.76,stretch
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_stretch_95206b66.wav,Masked Owl,chattering,25.89,27.76,stretch
TN039B_00045809_20241125T232800_16kHz_3390_3420(2)_stretch_d61e8452.wav,Masked Owl,chattering,25.89,27.76,stretch
TN039B_00045809_20241125T232800_16kHz_3400_3430_noise_d3164a04.wav,Masked Owl,chattering,17.84,19.42,noise
TN039B_00045809_20241125T232800_16kHz_3400_3430_noise_0d3e5d39.wav,Masked Owl,chattering,17.84,19.42,noise
TN039B_00045809_20241125T232800_16kHz_3400_3430_stretch_a66ddf85.wav,Masked Owl,chattering,17.84,19.42,stretch
TN039B_00045809_20241125T232800_16kHz_3400_3430_stretch_a5faba14.wav,Masked Owl,chattering,17.84,19.42,stretch
TN039B_00045809_20241125T232800_16kHz_3400_3430(1)_pitch_571263b8.wav,Masked Owl,chattering,19.63,21.56,pitch
TN039B_00045809_20241125T232800_16kHz_3400_3430(1)_pitch_5086ce87.wav,Masked Owl,chattering,19.63,21.56,pitch
TN039B_00045809_20241125T232800_16kHz_3400_3430(1)_noise_822676dd.wav,Masked Owl,chattering,19.63,21.56,noise
TN039B_00045809_20241125T232800_16kHz_3400_3430(1)_noise_ae9a081c.wav,Masked Owl,chattering,19.63,21.56,noise
TN039B_00045809_20241125T232800_16kHz_3400_3430(1)_noise_5340421c.wav,Masked Owl,chattering,19.63,21.56,noise
TN039B_00045809_20241125T232800_16kHz_3400_3430(1)_stretch_6f264b77.wav,Masked Owl,chattering,19.63,21.56,stretch
TN039B_00045809_20241125T232800_16kHz_3400_3430(1)_stretch_77566434.wav,Masked Owl,chattering,19.63,21.56,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(1)_stretch_5a3dbad8.wav,Masked Owl,chattering,22.72,24.62,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(1)_stretch_8fc9ca1f.wav,Masked Owl,chattering,22.72,24.62,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(2)_pitch_85e723ba.wav,Masked Owl,chattering,24.27,25.75,pitch
TN039B_00045809_20241125T232800_16kHz_3450_3480(2)_noise_10fc01f2.wav,Masked Owl,chattering,24.27,25.75,noise
TN039B_00045809_20241125T232800_16kHz_3450_3480(2)_noise_91a51d96.wav,Masked Owl,chattering,24.27,25.75,noise
TN039B_00045809_20241125T232800_16kHz_3450_3480(2)_noise_2ec20db1.wav,Masked Owl,chattering,24.27,25.75,noise
TN039B_00045809_20241125T232800_16kHz_3450_3480(2)_noise_988e67ee.wav,Masked Owl,chattering,24.27,25.75,noise
TN039B_00045809_20241125T232800_16kHz_3450_3480(2)_stretch_f8f2b933.wav,Masked Owl,chattering,24.27,25.75,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_pitch_0009e62f.wav,Masked Owl,chattering,25.6,27.27,pitch
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_noise_e4c50ff1.wav,Masked Owl,chattering,25.6,27.27,noise
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_stretch_c2aff874.wav,Masked Owl,chattering,25.6,27.27,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_stretch_5f2bcfba.wav,Masked Owl,chattering,25.6,27.27,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_stretch_6e1d0433.wav,Masked Owl,chattering,25.6,27.27,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_stretch_e394d9de.wav,Masked Owl,chattering,25.6,27.27,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_stretch_addcb30d.wav,Masked Owl,chattering,25.6,27.27,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(3)_stretch_05705deb.wav,Masked Owl,chattering,25.6,27.27,stretch
TN039B_00045809_20241125T232800_16kHz_3450_3480(4)_pitch_e796d601.wav,Masked Owl,chattering,26.98,28.69,pitch
TN039B_00045809_20241125T232800_16kHz_3450_3480(4)_pitch_b05ae2b2.wav,Masked Owl,chattering,26.98,28.69,pitch
TN039B_00045809_20241125T232800_16kHz_3450_3480(4)_noise_f7a02725.wav,Masked Owl,chattering,26.98,28.69,noise
TN039B_00045809_20241125T232800_16kHz_3450_3480(4)_stretch_42ff82b8.wav,Masked Owl,chattering,26.98,28.69,stretch
TN039B_00045809_20241125T232800_16kHz_3510_3540_pitch_271276a4.wav,Masked Owl,screech,3.07,5.54,pitch
TN039B_00045809_20241126T213000_16kHz_720_750_pitch_bf841998.wav,Masked Owl,chattering,10.26,13.03,pitch
TN039B_00045809_20241126T213000_16kHz_720_750_pitch_9e641a42.wav,Masked Owl,chattering,10.26,13.03,pitch
TN039B_00045809_20241126T213000_16kHz_720_750_noise_89d02b4f.wav,Masked Owl,chattering,10.26,13.03,noise
TN039B_00045809_20241126T213000_16kHz_750_780_stretch_3302f9b3.wav,Masked Owl,screech,5.1,8.15,stretch
TN039B_00045809_20241126T213000_16kHz_2850_2880_pitch_2460738a.wav,Masked Owl,screech,6.29,8.36,pitch
TN039B_00045809_20241126T213000_16kHz_2970_3000_pitch_9a34918d.wav,Masked Owl,screech,13.39,15.96,pitch
TN039B_00045809_20241126T213000_16kHz_2970_3000_stretch_7a0bc543.wav,Masked Owl,screech,13.39,15.96,stretch
TN039B_00045809_20241126T213000_16kHz_3090_3120_pitch_cc88dc40.wav,Masked Owl,screech,21.24,23.31,pitch
TN039B_00045809_20241126T213000_16kHz_3130_3160_stretch_cea7a079.wav,Masked Owl,screech,19.24,21.31,stretch
TN039B_00045809_20241126T213000_16kHz_3130_3160_stretch_48413b02.wav,Masked Owl,screech,19.24,21.31,stretch
TN039B_00045809_20241126T213000_16kHz_3570_3600_noise_942ab3ed.wav,Masked Owl,screech,15.31,17.38,noise
TN039B_00045809_20241126T213000_16kHz_3570_3600_stretch_ef6221ca.wav,Masked Owl,screech,15.31,17.38,stretch
TN039B_00045809_20241126T213000_16kHz_3570_3600_stretch_3bc55dcb.wav,Masked Owl,screech,15.31,17.38,stretch
TN039B_00045809_20241205T213900_16kHz_2130_2160_noise_1316c4e7.wav,Masked Owl,screech,19.15,21.28,noise
TN039B_00045809_20241205T213900_16kHz_2160_2190_pitch_ccafb0bc.wav,Masked Owl,screech,9.15,11.4,pitch
TN039B_00045809_20241205T213900_16kHz_2220_2250_pitch_cb0c15f8.wav,Masked Owl,screech,13.18,16.49,pitch
TN039B_00045809_20241205T213900_16kHz_2220_2250_stretch_1781cfe1.wav,Masked Owl,screech,13.18,16.49,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370_stretch_81912db4.wav,Masked Owl,chattering,4.98,7.15,stretch
TN039B_00045809_20241205T213900_16kHz_2370_2400_pitch_1a21e3dd.wav,Masked Owl,screech,4.15,6.22,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400_pitch_04dff99f.wav,Masked Owl,screech,4.15,6.22,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400_stretch_ad23d4c0.wav,Masked Owl,screech,4.15,6.22,stretch
TN039B_00045809_20241205T213900_16kHz_2370_2400_stretch_c935c2b4.wav,Masked Owl,screech,4.15,6.22,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460_pitch_cc140c26.wav,Masked Owl,screech,14.18,16.35,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460_noise_3629c46e.wav,Masked Owl,screech,14.18,16.35,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520_pitch_ae8a05ee.wav,Masked Owl,chattering,20.17,21.65,pitch
TN039B_00045809_20241205T213900_16kHz_2490_2520_pitch_3826ed46.wav,Masked Owl,chattering,20.17,21.65,pitch
TN039B_00045809_20241205T213900_16kHz_2490_2520_noise_d38094df.wav,Masked Owl,chattering,20.17,21.65,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520_noise_db9f6ef6.wav,Masked Owl,chattering,20.17,21.65,noise
TN039B_00045809_20241205T213900_16kHz_2610_2640_pitch_2a217338.wav,Masked Owl,screech,5.24,7.87,pitch
TN039B_00045809_20241205T213900_16kHz_2610_2640_pitch_b0abb32b.wav,Masked Owl,screech,5.24,7.87,pitch
TN039B_00045809_20241205T213900_16kHz_2310_2340_pitch_c8e98837.wav,Masked Owl,chattering,22.72,23.93,pitch
TN039B_00045809_20241205T213900_16kHz_2310_2340_pitch_4a4002bd.wav,Masked Owl,chattering,22.72,23.93,pitch
TN039B_00045809_20241205T213900_16kHz_2310_2340_noise_47a1d1b2.wav,Masked Owl,chattering,22.72,23.93,noise
TN039B_00045809_20241205T213900_16kHz_2310_2340_noise_52f9fb1b.wav,Masked Owl,chattering,22.72,23.93,noise
TN039B_00045809_20241205T213900_16kHz_2310_2340_noise_02f475e5.wav,Masked Owl,chattering,22.72,23.93,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(1)_pitch_697d950c.wav,Masked Owl,chattering,2.1,3.62,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(1)_stretch_2644e95c.wav,Masked Owl,chattering,2.1,3.62,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(2)_noise_7b44dce5.wav,Masked Owl,chattering,12.01,13.14,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(2)_noise_c3978f0f.wav,Masked Owl,chattering,12.01,13.14,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(2)_stretch_7df097f4.wav,Masked Owl,chattering,12.01,13.14,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(2)_stretch_3924900d.wav,Masked Owl,chattering,12.01,13.14,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(2)_stretch_3c180c37.wav,Masked Owl,chattering,12.01,13.14,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(3)_pitch_6de33947.wav,Masked Owl,chattering,13.32,14.58,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(3)_pitch_4e34028a.wav,Masked Owl,chattering,13.32,14.58,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(3)_noise_d06909d2.wav,Masked Owl,chattering,13.32,14.58,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(3)_noise_98e1f703.wav,Masked Owl,chattering,13.32,14.58,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_pitch_fe506b06.wav,Masked Owl,chattering,14.6,15.87,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_pitch_69e96333.wav,Masked Owl,chattering,14.6,15.87,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_pitch_27d8de9a.wav,Masked Owl,chattering,14.6,15.87,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_noise_3b2814f0.wav,Masked Owl,chattering,14.6,15.87,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_noise_8dbe1522.wav,Masked Owl,chattering,14.6,15.87,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_noise_d556eefc.wav,Masked Owl,chattering,14.6,15.87,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_stretch_03c30ca3.wav,Masked Owl,chattering,14.6,15.87,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_stretch_94709cf7.wav,Masked Owl,chattering,14.6,15.87,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_stretch_7cd4c0a3.wav,Masked Owl,chattering,14.6,15.87,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(4)_stretch_6df1de51.wav,Masked Owl,chattering,14.6,15.87,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(5)_pitch_33e34bec.wav,Masked Owl,chattering,15.94,17.09,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(5)_stretch_3ed88f1f.wav,Masked Owl,chattering,15.94,17.09,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(5)_stretch_7f5d9475.wav,Masked Owl,chattering,15.94,17.09,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(6)_pitch_576618fe.wav,Masked Owl,chattering,17.29,18.75,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(6)_pitch_4affe662.wav,Masked Owl,chattering,17.29,18.75,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(6)_noise_267fa6a6.wav,Masked Owl,chattering,17.29,18.75,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(6)_noise_ed655953.wav,Masked Owl,chattering,17.29,18.75,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(6)_stretch_298afcc6.wav,Masked Owl,chattering,17.29,18.75,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(7)_pitch_1e7bc372.wav,Masked Owl,chattering,0.53,1.89,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(7)_noise_af2119bc.wav,Masked Owl,chattering,0.53,1.89,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(7)_noise_c967f43b.wav,Masked Owl,chattering,0.53,1.89,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(7)_stretch_bbd266e6.wav,Masked Owl,chattering,0.53,1.89,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(7)_stretch_8b3ea682.wav,Masked Owl,chattering,0.53,1.89,stretch
TN039B_00045809_20241205T213900_16kHz_2315_2345_pitch_ae5d4218.wav,Masked Owl,chattering,24.13,25.51,pitch
TN039B_00045809_20241205T213900_16kHz_2315_2345_pitch_7b037683.wav,Masked Owl,chattering,24.13,25.51,pitch
TN039B_00045809_20241205T213900_16kHz_2315_2345_pitch_af04d786.wav,Masked Owl,chattering,24.13,25.51,pitch
TN039B_00045809_20241205T213900_16kHz_2315_2345_pitch_5a2d8620.wav,Masked Owl,chattering,24.13,25.51,pitch
TN039B_00045809_20241205T213900_16kHz_2315_2345_noise_5b3f9f82.wav,Masked Owl,chattering,24.13,25.51,noise
TN039B_00045809_20241205T213900_16kHz_2315_2345_noise_ad284c68.wav,Masked Owl,chattering,24.13,25.51,noise
TN039B_00045809_20241205T213900_16kHz_2315_2345_noise_a395cab1.wav,Masked Owl,chattering,24.13,25.51,noise
TN039B_00045809_20241205T213900_16kHz_2315_2345_stretch_7d91deb7.wav,Masked Owl,chattering,24.13,25.51,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(8)_pitch_5a1a479e.wav,Masked Owl,chattering,18.73,19.99,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(8)_pitch_7a1ac017.wav,Masked Owl,chattering,18.73,19.99,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(8)_noise_cba78480.wav,Masked Owl,chattering,18.73,19.99,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(8)_noise_d48962f8.wav,Masked Owl,chattering,18.73,19.99,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(8)_noise_52162dde.wav,Masked Owl,chattering,18.73,19.99,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(8)_noise_26558344.wav,Masked Owl,chattering,18.73,19.99,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(8)_stretch_c7562ba6.wav,Masked Owl,chattering,18.73,19.99,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(9)_noise_f608ef4e.wav,Masked Owl,chattering,20.11,21.43,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(9)_noise_6db1c3f8.wav,Masked Owl,chattering,20.11,21.43,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(10)_pitch_7f8fd3f3.wav,Masked Owl,chattering,21.34,22.68,pitch
TN039B_00045809_20241205T213900_16kHz_2340_2370(10)_noise_47354b59.wav,Masked Owl,chattering,21.34,22.68,noise
TN039B_00045809_20241205T213900_16kHz_2340_2370(10)_stretch_c0408a91.wav,Masked Owl,chattering,21.34,22.68,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(11)_stretch_8a1c9a08.wav,Masked Owl,screech,4.56,6.93,stretch
TN039B_00045809_20241205T213900_16kHz_2340_2370(11)_stretch_1fbda132.wav,Masked Owl,screech,4.56,6.93,stretch
TN039B_00045809_20241205T213900_16kHz_2370_2400(1)_pitch_eb3314a5.wav,Masked Owl,chattering,2.92,4.58,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(1)_noise_2c6434dd.wav,Masked Owl,chattering,2.92,4.58,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(2)_pitch_044f5aa6.wav,Masked Owl,chattering,1.66,3.0,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(2)_pitch_eee13ab7.wav,Masked Owl,chattering,1.66,3.0,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(2)_pitch_da45bc6e.wav,Masked Owl,chattering,1.66,3.0,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(2)_noise_af4fa1e8.wav,Masked Owl,chattering,1.66,3.0,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(2)_noise_4adbe037.wav,Masked Owl,chattering,1.66,3.0,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(3)_pitch_dde8f6cc.wav,Masked Owl,chattering,19.02,20.54,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(3)_pitch_81a91cdf.wav,Masked Owl,chattering,19.02,20.54,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(3)_stretch_0078ab6c.wav,Masked Owl,chattering,19.02,20.54,stretch
TN039B_00045809_20241205T213900_16kHz_2370_2400(3)_stretch_6c9ee63a.wav,Masked Owl,chattering,19.02,20.54,stretch
TN039B_00045809_20241205T213900_16kHz_2370_2400(4)_pitch_7ed26c41.wav,Masked Owl,chattering,20.68,21.94,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(4)_pitch_b31877e0.wav,Masked Owl,chattering,20.68,21.94,pitch
